0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.003633776394756045e+06 9.999456326781166471e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.864405948518238589e+07 1.864304585759913921e+07
6.440001717213386101e-01 -3.377379045411019187e-01 4.717240699653012292e+00 -2.167899409215195750e+00 1.349657744181723974e+05 9.999432444690585786e-01 -3.377187360470106483e-04 -2.167776368933198392e-03 1.864724580927021429e+07 1.864623235489868745e+07
7.903657772055265873e+00 1.207476293557655511e-01 3.536914547448963830e+00 -1.586437835441478317e+00 2.953931720568770543e+06 9.999443585105517451e-01 1.207409107778208504e-04 -1.586349563677397212e-03 1.864259260349341109e+07 1.864157889614912122e+07
4.713799296431375296e+00 -3.621643285536114476e+00 4.181935296085476317e+00 -4.896643074084203184e-01 4.294034264154940844e+06 9.999389455294790396e-01 -3.621422168022900290e-03 -4.896344112133984780e-04 1.864242345759376511e+07 1.864140974105143547e+07
-1.128177537163240274e+01 5.372743523211432892e-01 8.278291008859444133e+00 2.269603257879583003e-01 5.741566732288305648e+06 9.999455215520770546e-01 5.372450824483199780e-04 2.269479613416692956e-04 1.865417558111502975e+07 1.865316250324843451e+07
-1.713202735999119763e-01 1.915376040588379958e+00 4.344492255281898196e-02 -5.966167056826198190e-01 1.225043815968172858e+06 9.999436639003085325e-01 1.915268135772810664e-03 -5.965830946244108767e-04 1.865150788736077398e+07 1.865049466458748654e+07
-7.026628347348019832e-02 -2.802605614105374787e+00 3.034103969284283053e+00 -1.260273703359994002e+00 5.483010732795773074e+06 9.999409196133198785e-01 -2.802440035081981817e-03 -1.260199245902276664e-03 1.864544659578477591e+07 1.864443304361350462e+07
-3.135001159947877092e+00 9.205229258880706089e-01 4.963745952359885472e+00 -4.264550412638214438e-01 6.511284408310978673e+06 9.999451313140875763e-01 9.204724180047748694e-04 -4.264316422361065376e-04 1.864632672314622253e+07 1.864531321881834418e+07
3.929280574897113354e+00 -1.915703686571290643e+00 4.767418537610308427e+00 -8.588483477886578177e-01 1.793135130731638055e+06 9.999434554936930120e-01 -1.915595364052102888e-03 -8.587997846328395378e-04 1.864859779508177191e+07 1.864758441418763995e+07
-2.993864548849844098e+00 5.204318761222923584e-01 -9.692596004333127624e+00 -1.176281394024242255e+00 2.084923787854357390e+06 9.999448449051679955e-01 5.204031716528112255e-04 -1.176216516112405745e-03 1.865082289229458198e+07 1.864980963230629638e+07
-3.143828681036291872e+00 -1.244139770161199143e+00 -1.417527222106143237e+00 5.068358928997410695e-01 4.265405149501575506e+05 9.999447632730059654e-01 -1.244071047952372347e-03 5.068078969438942266e-04 1.864970783016987517e+07 1.864869450959569588e+07
2.899346012740620093e+00 -1.342891679544971462e+00 1.460123007048704347e+00 -4.797154667761028279e-01 3.028800010350815952e+06 9.999445863099001297e-01 -1.342817264961603495e-03 -4.796888839718907818e-04 1.863897221766532212e+07 1.863795831341042742e+07
-1.351356287460560246e+00 -1.757562138572736465e+00 -3.309624508675584220e+00 -4.626816980470922491e-01 3.383270297308291774e+06 9.999439942597059261e-01 -1.757463705004052874e-03 -4.626557852160725773e-04 1.864629524204253033e+07 1.864528173600342870e+07
-2.738320817124898721e+00 5.979464283847356620e-01 3.448313128258899685e+00 8.049189043754697570e-01 2.476799637532432098e+06 9.999451417737537096e-01 5.979136261042841335e-04 8.048747479521035919e-04 1.864608048064178973e+07 1.864506696292871609e+07
2.331835436930485839e-01 -1.685840053511368675e+00 1.017903819446470770e+01 8.031119293429282990e-01 2.821496751635236200e+06 9.999439315705970222e-01 -1.685745531107343646e-03 8.030669001184151997e-04 1.865131917839406431e+07 1.865030594536870718e+07
-6.668057607444954904e-01 3.253378438794456429e+00 1.628985459880514464e+00 -1.548024921460579018e+00 3.457380332316254731e+06 9.999391723158296275e-01 3.253180543318294482e-03 -1.547930758689568514e-03 1.864914499831439182e+07 1.864813164715649933e+07
-9.601454083619402891e-01 -4.197740904188014821e-01 8.312148369240958123e-01 -1.617113429467231578e+00 4.454457697819689929e+04 9.999441882453424801e-01 -4.197506620902554351e-04 -1.617023175529252793e-03 1.863568445164047927e+07 1.863467036849967390e+07
-6.384610258709277897e-01 -5.376099503547529856e+00 3.908012705133477205e+00 8.034020598404741920e-01 5.031190104522681795e+06 9.999308553149267587e-01 -5.375727774840434285e-03 8.033465088580593431e-04 1.864328051187240332e+07 1.864226684193439037e+07
2.734022209673802273e+00 -6.018468521655290226e-01 8.620903506123157811e+00 -1.697629750924539938e+00 2.845291659082353581e+06 9.999440615845770486e-01 -6.018131858062915557e-04 -1.697534788206298299e-03 1.865279247995790839e+07 1.865177932696769387e+07
-1.052952737570180819e+00 1.690685947804483114e+00 -8.478175957254580064e-01 2.541919660322228047e+00 5.910073932369619608e+06 9.999409667192028506e-01 1.690586141066186725e-03 2.541769602465156468e-03 1.864296951331005618e+07 1.864195582646127045e+07
7.445872090681550759e+00 -2.213095381277878637e+00 5.161892284137718612e+00 -1.830773416188520075e+00 5.364068354280953296e+06 9.999414990583787022e-01 -2.212965913114176182e-03 -1.830666314219777692e-03 1.864249797761238366e+07 1.864148426512242481e+07
5.586784084129263306e+00 2.810750697905921580e+00 -8.436520898505064370e-01 -1.085176653948675352e+00 5.496449271616473794e+06 9.999411125173809367e-01 2.810585179873052210e-03 -1.085112750627327278e-03 1.864723668200114369e+07 1.864622322713353485e+07
-3.433614986058463714e+00 -7.672767590783626801e-01 2.536292191903199544e+00 -8.819719179285407940e-01 2.895215366186432540e+06 9.999450431804597361e-01 -7.672345919879766446e-04 -8.819234475570076823e-04 1.866015608077034354e+07 1.865914332760846615e+07
9.771181899680344785e+00 -3.727058937828126695e+00 -3.656996355275994315e+00 -3.379489886952865563e-01 3.428077567025640165e+05 9.999386083414881776e-01 -3.726830127498562042e-03 -3.379282414463781708e-04 1.864025389304557443e+07 1.863924005850897729e+07
8.191770449503550822e+00 1.462626107669650288e+00 1.122871542887551755e+01 -8.826414488601107555e-01 2.124562958492331207e+06 9.999441634713785998e-01 1.462544439705126993e-03 -8.825921652255890384e-04 1.864232391803582758e+07 1.864131019608052820e+07
-1.756039429855404066e+00 -3.703035140944676562e-01 8.093476546667032201e-01 -1.638540599150694721e+00 6.495343857312080450e+06 9.999442307252072171e-01 -3.702828625360333635e-04 -1.638449218929761411e-03 1.864559207352875918e+07 1.864457852926591411e+07
5.920435505916823438e+00 -1.684761582568379268e+00 1.880388908080012078e-01 5.740621446487488289e-01 8.872316499994699843e+05 9.999440625713131858e-01 -1.684667341337500084e-03 5.740300330884707701e-04 1.864642398085333779e+07 1.864541048181207478e+07
-2.054301126025652180e-01 1.718560488223576321e+00 -5.917494248477506602e+00 1.265928975537597534e+00 6.660325601264185272e+06 9.999433745932791995e-01 1.718463174036956439e-03 1.265857291794478126e-03 1.864745474462530762e+07 1.864644130160964653e+07
2.557477065593583010e+00 -3.083956902257599109e-01 8.663204427228842874e+00 1.907814614295068323e-01 4.271231554665159783e+05 9.999455725186263688e-01 -3.083789050250744621e-04 1.907710776750684513e-04 1.864501795810819790e+07 1.864400438263471052e+07
6.399797438794452731e+00 -1.153551936212457329e+00 2.862314805304124743e+00 5.341689664509041702e-01 6.776163039561334066e+06 9.999448667823795933e-01 -1.153488337182521743e-03 5.341395159970307917e-04 1.865127673277937993e+07 1.865026349744803458e+07
3.553749995031902476e+00 -4.051339700545066869e+00 -4.106449341013773235e+00 1.326625505073786959e+00 2.358604232622903772e+06 9.999365328175469081e-01 -4.051082573429113341e-03 1.326541307890809511e-03 1.864168792802733928e+07 1.864067417148546502e+07
-1.105760250889584295e+00 8.879204020052916535e-01 -2.875241573524903949e+00 1.831551302234047274e+00 4.473092068100539036e+06 9.999435442732266255e-01 8.878702738136795428e-04 1.831447900674156937e-03 1.864113977970871329e+07 1.864012599335540086e+07
-3.622185080128695889e-01 -1.128484962061568009e+00 6.188728999680323639e+00 1.207779105289916305e-01 6.506813815289190039e+06 9.999449297680679249e-01 -1.128422816132975456e-03 1.207712592614465258e-04 1.863396652689835429e+07 1.863295235026090592e+07
-6.492483964049532652e+00 4.817683277321797242e+00 4.775932450487221814e+00 1.103393671406052851e-01 6.086159756963355467e+06 9.999339773444603230e-01 4.817365201078279563e-03 1.103320822425760985e-04 1.863634104137556255e+07 1.863532699396456406e+07
1.983278949770795219e+00 2.883029747107368035e+00 -1.018523780260555567e+00 1.142786685469289854e+00 5.424903942156271078e+06 9.999408062256904817e-01 2.882859089695190280e-03 1.142719039612146402e-03 1.864100180362342298e+07 1.863998800976590812e+07
3.247964105382651123e+00 -1.879735050040793887e+00 -3.625689910720407472e+00 -1.011810253186126385e+00 4.081602722651234362e+06 9.999433750127241227e-01 -1.879628610067503184e-03 -1.011752959443414134e-03 1.864762427101270854e+07 1.864661083721080422e+07
6.218159596340031570e+00 -2.938147358056883984e+00 -2.371395772928993395e+00 -1.013570969379965936e+00 2.930648314954197966e+06 9.999407740992009019e-01 -2.937973343632922438e-03 -1.013510939726280534e-03 1.863911337591016665e+07 1.863809947933421656e+07
