0.000000000000000000e+00 9.999917387101071142e+00 9.999958628060031884e+00 9.999691462315347223e+00 9.999456379402795747e-01 2.713465763702148855e-08 1.864394996032224968e+07 4.653343206257301063e+03 -6.821210263296961187e-17 4.649823866892741187e+00
3.458535633189747938e-02 9.999925136728155195e+00 9.999926646193699753e+00 9.999677629963878545e+00 9.999456379402795747e-01 2.713465763761070585e-08 1.864394996032224968e+07 4.653343206257131897e+03 3.308909574817277857e-05 4.722678127627941258e+00
5.764098379498263508e-02 9.999936470416663781e+00 9.999939792850495834e+00 9.999690750894929536e+00 9.999456379402795747e-01 2.713465763776038914e-08 1.864394996032224968e+07 4.653343206257016391e+03 6.673462222971693098e-05 4.651540491146887391e+00
8.069661047624417105e-02 9.999923243432315090e+00 9.999945782795050420e+00 9.999683265325607806e+00 9.999456379402795747e-01 2.713465763722765505e-08 1.864394996032224968e+07 4.653343206256927260e+03 -1.238129103501307816e-04 4.716677608238450503e+00
1.037522374496450267e-01 9.999953022386153023e+00 9.999919099658781008e+00 9.999686616928267213e+00 9.999456379402795747e-01 2.713465763747964404e-08 1.864394996032224968e+07 4.653343206256886333e+03 -9.322719177174292905e-05 4.661602760028105585e+00
1.268078646500894469e-01 9.999923747832989207e+00 9.999960610762887114e+00 9.999688085950346306e+00 9.999456379402795747e-01 2.713465763731392668e-08 1.864394996032224968e+07 4.653343206256795384e+03 2.350030757829529241e-04 4.703415557990100027e+00
1.498634911148150062e-01 9.999964738630627181e+00 9.999913334884860561e+00 9.999686143222980661e+00 9.999456379402795747e-01 2.713465763718260348e-08 1.864394996032224968e+07 4.653343206256721714e+03 7.102277971261515056e-05 4.677492952472118937e+00
1.729191187730190760e-01 9.999928733378700585e+00 9.999959793669766839e+00 9.999687488011364422e+00 9.999456379402795747e-01 2.713465763806143325e-08 1.864394996032224968e+07 4.653343206256702615e+03 -3.495188362216993037e-04 4.686084523106079480e+00
1.959747448672336523e-01 9.999970770390005370e+00 9.999929035248147358e+00 9.999692424846291061e+00 9.999456379402795747e-01 2.713465763704751827e-08 1.864394996032224968e+07 4.653343206256644407e+03 2.868904689620066376e-06 4.695316866369164899e+00
2.190303727804745471e-01 9.999938893853746791e+00 9.999944351809395116e+00 9.999682043880705251e+00 9.999456379402795747e-01 2.713465763730666734e-08 1.864394996032224968e+07 4.653343206256681697e+03 4.489462432331322379e-04 4.668854544258741690e+00
